"x","y","ident"
"588972.136573071"," 6811060.98550587",5567
"565414.471552587"," 6845347.50392715",5568
"574337.175999904"," 6848725.86641515",5569
"591190.193690496"," 6876471.89091319",5570
"163972.214640208"," 6789154.84462039",5571
"173978.531909277"," 6779347.54718667",5572
"224303.093287275"," 6770093.4971833",5573
"153551.04090003"," 6819721.55240565",5574
"185934.657793593"," 6829169.74852062",5575
"218282.316364461"," 6819844.88942395",5576
"149797.451926474"," 6846562.71997668",5577
"148823.367015549"," 6851657.23116432",5578
"186010.799518888"," 6823197.32073989",5579
"221282.049282567"," 6838639.52158314",5580
"149971.494062894"," 6861611.54382785",5581
"170236.935884793"," 6861672.14445227",5582
"890096.070530053"," 6694080.02465844",5583
"929940.14340736"," 6700756.85886081",5584
"884465.537505385"," 6721950.7307751",5585
"907020.823250562"," 6722744.04606371",5586
"944430.584045974"," 6730798.7655239",5587
"950376.9445529"," 6716968.08931472",5588
"1000994.24075209"," 6714855.44999185",5589
"919489.653765262"," 6748206.20121197",5590
"935059.102740985"," 6726994.20259563",5591
"972624.342736581"," 6747536.8001754",5592
"824611.161630802"," 6652860.42933482",5593
"865633.563842913"," 6652659.19397249",5594
"797271.870960594"," 6686820.87643769",5595
"828262.22897993"," 6690296.37240571",5596
"857853.766625105"," 6681614.88077369",5597
"801151.127237008"," 6720881.60522616",5598
"830836.646952867"," 6712156.71183875",5599
"856305.822805791"," 6718515.50314443",5600
"797640.84333472"," 6744653.37515313",5601
"827866.938291318"," 6737086.69569313",5602
"410355.167835605"," 6767996.90390109",5603
"427778.093331823"," 6778713.7616762",5604
"443033.463529384"," 6755403.76595324",5605
"404903.461536978"," 6775979.61867026",5606
"418241.471197785"," 6792856.22537865",5607
"435642.72036597"," 6802475.50384871",5608
"392602.8928716"," 6801142.60787568",5609
"422081.21017679"," 6792799.99779496",5610
"439029.525102189"," 6808485.73440644",5611
"392978.731909074"," 6684797.85551564",5612
"438213.019965685"," 6678544.96230153",5613
"465225.760893663"," 6681219.57888608",5614
"390606.209634111"," 6723678.0609264",5615
"435475.758419841"," 6709948.15753577",5616
"456016.687027877"," 6717401.27239181",5617
"491985.983153802"," 6722360.18604403",5618
"400591.741463408"," 6755230.45988581",5619
"425980.103712997"," 6742643.40025666",5620
"581150.962724437"," 6672009.49356097",5621
"583990.303594706"," 6708488.36595728",5622
"608894.089431838"," 6699448.82426015",5623
"626360.421607855"," 6714190.41002239",5624
"556150.724753576"," 6721163.00362629",5625
"579980.996670288"," 6746245.44354622",5626
"536402.210533457"," 6755262.43481718",5627
"577682.027765637"," 6759677.43614621",5628
"450782.574161508"," 6474573.0206627",5629
"438084.337853119"," 6504501.58351837",5630
"475797.351894521"," 6515837.8753",5631
"494241.734317452"," 6505202.24978952",5632
"462703.941336453"," 6546178.09034722",5633
"493296.377475322"," 6532865.96320407",5634
"509498.09577623"," 6529028.01216883",5635
"540715.13981445"," 6647965.14697553",5636
"489049.684135719"," 6681775.48113844",5637
"525543.709336451"," 6669176.05531036",5638
"540430.528641476"," 6670727.84396919",5639
"570296.514428146"," 6649291.7237953",5640
"494396.674796483"," 6697840.75269495",5641
"503614.831659614"," 6698854.44040429",5642
"549484.819712847"," 6683854.19465621",5643
"507505.120010717"," 6716879.93874246",5644
"548443.890063821"," 6715630.97098781",5645
"438901.696668003"," 6474904.18401024",5646
"465977.259427316"," 6456965.49441143",5647
"412670.272196629"," 6483315.761506",5648
"448110.255568285"," 6475813.84156589",5649
"389651.825605867"," 6506581.39477523",5650
"420732.162486748"," 6514930.98186368",5651
"384365.844187302"," 6542661.56472585",5652
"405344.624257632"," 6541852.52786002",5653
"437986.08446214"," 6531152.64505001",5654
"371836.305676003"," 6568081.05335239",5655
"410113.02328574"," 6552242.30762239",5656
"1009529.6263916"," 6727249.89695163",5657
"990031.885503263"," 6703113.29507889",5658
"985461.763314981"," 6727132.63120626",5659
"996158.109697288"," 6729501.7783589",5660
"1015261.3086751"," 6731572.25432464",5661
"1000858.95434868"," 6725475.50910246",5662
"998188.383792302"," 6738703.36380881",5663
"986383.479660758"," 6754971.03150532",5664
"992142.672491338"," 6729067.68916238",5665
"1010645.86753376"," 6742336.20557066",5666
"830718.596559018"," 6360053.53260337",5667
"855789.642157124"," 6364432.71261657",5668
"893937.367196376"," 6362336.01467701",5669
"844936.700705439"," 6389108.88913114",5670
"867032.812289053"," 6383388.82771812",5671
"889492.299133162"," 6386595.71791094",5672
"862555.180504078"," 6410787.75321634",5673
"894555.450398656"," 6402387.74838893",5674
"859857.798446992"," 6429058.64724002",5675
"892526.283306251"," 6439822.89405118",5676
"859023.454017097"," 6473251.58759074",5677
"909203.635772227"," 6348138.74783111",5678
"920196.816009938"," 6394184.51169817",5679
"962295.198299545"," 6380124.34438648",5680
"958265.924202918"," 6391221.23739528",5681
"923013.225906997"," 6399784.78747461",5682
"946279.387477408"," 6411772.74664439",5683
"962029.690249532"," 6387058.62280022",5684
"993708.076963927"," 6419507.67148792",5685
"974945.337647281"," 6440937.23091067",5686
"988356.124626267"," 6442815.52586009",5687
"880271.02670795"," 6837422.06492283",5688
"861615.516661751"," 6865602.50326781",5689
"880754.593370247"," 6858699.65006387",5690
"854530.8186273"," 6884135.88843998",5691
"864276.792306217"," 6879931.7798553",5692
"912866.822300854"," 6879294.30754148",5693
"853697.925463403"," 6908215.92272451",5694
"874151.85273322"," 6913901.81766549",5695
"862924.140311862"," 6925180.35594068",5696
"763029.914482419"," 6762981.26903195",5697
"788504.582324935"," 6777324.49719515",5698
"816704.947839446"," 6782938.90769891",5699
"779077.028569688"," 6793011.64671612",5700
"785839.259361787"," 6805234.08971095",5701
"808666.170079216"," 6802184.5074121",5702
"740990.255729201"," 6820692.05607123",5703
"759978.861154911"," 6819696.81546859",5704
"782840.965337058"," 6818631.00698985",5705
"812604.577707081"," 6828555.28795927",5706
"790318.282347111"," 6827545.4782492",5707
"853505.530834643"," 6737100.91254887",5708
"884253.984528648"," 6751290.62618342",5709
"831528.508097768"," 6776800.84061518",5710
"865363.497335908"," 6750842.26271778",5711
"870784.970668199"," 6786787.25637204",5712
"855226.063474526"," 6795001.50227123",5713
"895350.551374311"," 6784118.45679996",5714
"834672.293367699"," 6810182.20406122",5715
"850517.107041066"," 6808801.85133874",5716
"832033.592237063"," 6841298.1517479",5717
"990086.431384148"," 6760052.99420932",5718
"903185.436586681"," 6787727.06307725",5719
"930598.110346652"," 6794955.99870824",5720
"954078.355267008"," 6796342.56698911",5721
"980385.268551359"," 6806121.76281188",5722
"881377.351858718"," 6816139.06925682",5723
"894623.586359265"," 6805911.80255308",5724
"941406.90176591"," 6796035.931",5725
"978494.074602673"," 6805603.09686835",5726
"861064.367910475"," 6296658.30262206",5727
"885011.387335351"," 6312348.73324368",5728
"895025.525768158"," 6304871.10786341",5729
"870771.184155345"," 6310356.91741741",5730
"884568.366616248"," 6333739.6328559",5731
"904743.492742871"," 6322890.29132927",5732
"842811.040785136"," 6352602.01006235",5733
"851829.616168142"," 6344217.12249091",5734
"887676.865820057"," 6348972.24459836",5735
"734297.208821162"," 6344812.61327094",5736
"765006.626611317"," 6341822.360127",5737
"739375.812882338"," 6356857.93956623",5738
"745543.173004634"," 6362517.28919216",5739
"762128.831906917"," 6367750.77845783",5740
"734501.107643139"," 6372991.01966965",5741
"757279.581211268"," 6385934.84259276",5742
"767584.71037701"," 6392587.43933934",5743
"705285.521527533"," 6410962.02585165",5744
"757078.205177321"," 6396045.51818006",5745
"908939.278296454"," 6318684.00977987",5746
"925089.436577949"," 6317021.53869036",5747
"956180.168064685"," 6328019.9119129",5748
"997763.454244903"," 6303593.11402373",5749
"913597.510082906"," 6334363.58912078",5750
"926956.62724724"," 6323195.67751301",5751
"978371.031075158"," 6338284.27851362",5752
"982649.933506234"," 6346975.84708383",5753
"945465.026622955"," 6364835.89376118",5754
"950351.814441756"," 6360744.90385391",5755
"987087.160620338"," 6358992.38023236",5756
"279827.433116775"," 6728736.58731367",5757
"295709.902206755"," 6737611.50098193",5758
"206247.43595202"," 6760721.28994205",5759
"259339.764863015"," 6753256.06061892",5760
"282746.970094781"," 6754117.69384333",5761
"311495.324992894"," 6745553.98843997",5762
"228502.58725178"," 6776325.30343561",5763
"235040.255579859"," 6781983.79264987",5764
"288097.834344994"," 6782343.05287088",5765
"302402.044418587"," 6781143.82530871",5766
"959495.685624729"," 6636699.54021906",5767
"952483.79240355"," 6678013.65843674",5768
"954166.967233482"," 6670454.29533979",5769
"918563.445153482"," 6682447.54908027",5770
"940616.332088435"," 6678896.52578978",5771
"963239.500222566"," 6677534.38049348",5772
"983926.019510094"," 6685481.31570572",5773
"951005.174133765"," 6713280.44793176",5774
"982357.367575009"," 6698375.23256967",5775
"916525.433378924"," 6603948.61589871",5776
"926331.902750412"," 6618586.75099197",5777
"910556.900108863"," 6620884.11549786",5778
"920394.312272424"," 6621430.25592649",5779
"879424.183963551"," 6657968.50986522",5780
"900607.278662432"," 6644216.33405819",5781
"919614.185400883"," 6639097.6717437",5782
"920313.571573865"," 6669781.66253509",5783
"780581.890008421"," 6363670.21893131",5784
"806666.134221344"," 6365507.29856341",5785
"800195.414623254"," 6386666.575655",5786
"805646.885789796"," 6380851.75823293",5787
"793063.070456506"," 6398497.94687468",5788
"807522.490669838"," 6420727.03523327",5789
"830720.509436634"," 6404517.85398878",5790
"818439.297352782"," 6432079.9442067",5791
"851705.724188779"," 6441768.09786942",5792
"835787.808919978"," 6471788.44748546",5793
"794918.547830999"," 6275493.36320102",5794
"787986.839864857"," 6299202.32429669",5795
"815397.655378554"," 6295848.93729572",5796
"743650.380359478"," 6307873.83828998",5797
"777352.148864868"," 6301824.06246417",5798
"781741.751837067"," 6314432.0679478",5799
"823453.872368198"," 6315557.35814606",5800
"787960.013667576"," 6325930.91812392",5801
"820600.65891267"," 6338798.07520134",5802
"633577.741939153"," 6188662.80701474",5803
"625902.440543796"," 6225774.01913484",5804
"659751.715565315"," 6205886.01474432",5805
"688587.815231564"," 6234749.57329934",5806
"702848.993282391"," 6213115.10870015",5807
"595092.856742314"," 6230194.59184291",5808
"624953.467189844"," 6239413.9076074",5809
"652337.588675535"," 6231081.19221901",5810
"687040.131905673"," 6233853.00483586",5811
"746080.750464281"," 6421889.34349507",5812
"774435.893612198"," 6441702.55300641",5813
"806693.456062728"," 6429055.57705142",5814
"748741.598624159"," 6457531.41475281",5815
"757369.465143239"," 6455954.88008483",5816
"779822.058089293"," 6448219.29558086",5817
"783499.074412191"," 6457002.26153153",5818
"732012.420884688"," 6469325.02399889",5819
"785191.927038349"," 6471276.52464659",5820
"798361.385983096"," 6460996.67578229",5821
"896565.736797826"," 6237665.67632203",5822
"797231.943758619"," 6263460.65433174",5823
"829869.512883605"," 6264366.1024835",5824
"848137.682419106"," 6267022.3804744",5825
"894786.103500065"," 6257003.10361516",5826
"893748.588413188"," 6258895.931397",5827
"913512.032254032"," 6274234.40978341",5828
"834088.878320189"," 6288406.24143145",5829
"861123.284263372"," 6271636.82763706",5830
"883846.903114591"," 6278497.68860041",5831
"904859.040277266"," 6298214.79758489",5832
"858267.434042714"," 6304964.54402411",5833
"481572.63801263"," 6343645.02917889",5834
"483533.404229882"," 6332639.53458432",5835
"511112.592655489"," 6353254.80181172",5836
"466310.863996085"," 6376577.96426082",5837
"503879.815831522"," 6376630.24888246",5838
"507822.077569806"," 6362514.90531361",5839
"492335.050336759"," 6387054.21127209",5840
"511377.259234221"," 6389755.11738861",5841
"544522.478568204"," 6389877.842365",5842
"625915.127983262"," 6520073.15065493",5843
"646754.564833485"," 6523037.07474158",5844
"580464.583290973"," 6535408.18402296",5845
"615234.29866409"," 6547181.82140714",5846
"651850.712909021"," 6548156.03409646",5847
"657031.312756543"," 6532741.09693928",5848
"599310.633191139"," 6562597.36318797",5849
"609758.540643324"," 6554086.68465636",5850
"635323.401018635"," 6555361.56593546",5851
"675052.891773474"," 6577862.18845941",5852
"599385.909587377"," 6598507.82157083",5853
"616474.922993165"," 6577224.1846069",5854
"640752.659164958"," 6577117.03891096",5855
"593523.449167755"," 6446824.00671582",5856
"613090.59956282"," 6447705.13948335",5857
"639756.887101117"," 6435626.94670449",5858
"585136.377952207"," 6481758.17560284",5859
"608562.816103768"," 6467855.5767133",5860
"642941.767082099"," 6475645.3268637",5861
"669632.174571227"," 6473779.09984785",5862
"597552.866141159"," 6493145.91591655",5863
"632065.183569226"," 6500026.43073852",5864
"641852.638205835"," 6392631.36240247",5865
"665518.169037387"," 6398666.48518539",5866
"628465.909074383"," 6415326.49636421",5867
"652159.106007166"," 6417627.771326",5868
"687234.672841934"," 6420008.44843372",5869
"707087.621944342"," 6420962.69260313",5870
"660844.266160712"," 6433845.32002046",5871
"681772.253628207"," 6433499.89505264",5872
"714397.997734454"," 6447136.8605668",5873
"668234.492775373"," 6465432.72487691",5874
"681135.861154964"," 6480783.10221772",5875
"700091.127110031"," 6467248.87015636",5876
"622424.376012763"," 6804651.73566937",5877
"657241.113773365"," 6823639.33472652",5878
"657807.116903926"," 6814310.83829831",5879
"623289.363982161"," 6815296.71853986",5880
"656968.78274512"," 6807106.99478742",5881
"656162.465125884"," 6837140.87026305",5882
"644446.977225138"," 6836324.28375072",5883
"661077.46574637"," 6835796.20911274",5884
"653980.642752352"," 6838022.5855764",5885
"660148.840742935"," 6863102.17001363",5886
"498145.34320421"," 6931515.44045413",5887
"526118.543257001"," 6936805.75925147",5888
"550468.527329895"," 6950512.42533827",5889
"572494.114975069"," 6939420.78497017",5890
"595529.439035242"," 6927494.18886135",5891
"525009.400557722"," 6970922.44839313",5892
"536819.141567494"," 6968877.58489715",5893
"572115.33422358"," 6957416.52681975",5894
"594668.837194701"," 6964591.44469368",5895
"593619.421143455"," 6993172.75509982",5896
"925815.459593609"," 6430488.57885164",5897
"877988.677750284"," 6453352.38581042",5898
"922838.731921687"," 6447239.14253976",5899
"933989.708301556"," 6441450.00392556",5900
"841534.242696536"," 6476351.80303113",5901
"885200.48857102"," 6478390.38489604",5902
"900067.930194959"," 6480313.93883036",5903
"935554.482381735"," 6467934.57442181",5904
"850108.018090425"," 6483877.24447049",5905
"879288.092794771"," 6493495.17918176",5906
"892557.285445685"," 6520863.84664042",5907
"1225543.40986472"," 6054501.45880576",5908
"1213087.90311066"," 6078018.43213822",5909
"1224247.16371049"," 6063077.30258416",5910
"1169906.91302104"," 6102301.13712667",5911
"1189690.31987095"," 6094680.38746218",5912
"1231892.21831442"," 6099907.21813465",5913
"1165780.03755996"," 6120506.03038316",5914
"1209379.55881318"," 6109995.00461073",5915
"1179448.4552717"," 6122804.83943649",5916
"1203939.95078595"," 6140281.19256028",5917
"1165730.97672539"," 6158421.88895542",5918
"1233037.91117547"," 6121318.83551378",5919
"1230595.5343138"," 6120129.06241708",5920
"1190876.92527511"," 6139816.05374606",5921
"1197657.30953128"," 6143561.71458846",5922
"1214021.57335701"," 6149247.71829394",5923
"1237258.89283731"," 6146890.18376989",5924
"1171395.8997367"," 6184580.66207117",5925
"1187692.42836913"," 6177150.26791899",5926
"1204954.15986674"," 6178488.68029418",5927
"666413.36860078"," 6487410.12828449",5928
"693507.922514618"," 6478069.64907354",5929
"711069.838580869"," 6484800.96387701",5930
"752259.579351283"," 6500739.6932461",5931
"669619.571100348"," 6513731.34788142",5932
